axial_position_m,local_diameter_m
0.20572844699999998,0.10151883242921501
0.2075330825,0.10192285546084455
0.20933771799999998,0.10225936286882994
0.2111423535,0.1025286875675423
0.212946989,0.10273111605704968
0.2147516245,0.10286683342169499
0.21655626,0.10293596984337439
0.21836089549999999,0.10295358
0.220165531,0.10295358
0.22197016649999998,0.10295358
0.223774802,0.10295358
0.22557943749999998,0.10295358
0.227384073,0.10295358
0.22918870849999998,0.10295358
0.230993344,0.10295358
0.2327979795,0.10295358
0.234602615,0.10295358
0.2364072505,0.10295358
0.23821188599999998,0.10295358
0.2400165215,0.10295358
0.24182115699999998,0.10295358
0.2436257925,0.10295358
0.24543042799999998,0.10295358
0.2472350635,0.10295358
0.24903969899999998,0.10295358
0.2508443345,0.10295358
0.25264897,0.10295358
0.2544536055,0.10295358
0.256258241,0.10295358
0.2580628765,0.10295358
0.25986751199999997,0.10295358
0.2616721475,0.10295358
0.263476783,0.10295358
0.2652814185,0.10295358
0.26708605399999996,0.10295358
0.2688906895,0.10295358
0.270695325,0.10295358
0.27249996049999997,0.10295358
0.274304596,0.10295358
0.2761092315,0.10295358
0.277913867,0.10295358
0.27971850249999997,0.10295358
0.281523138,0.10295358
0.2833277735,0.10295358
0.285132409,0.10295358
0.28693704449999996,0.10295358
0.28874168,0.10295358
0.2905463155,0.10295358
0.29235095099999997,0.10295358
0.2941555865,0.10295358
0.295960222,0.10295358
0.2977648575,0.10295358
0.29956949299999996,0.10295358
0.3013741285,0.10295358
0.303178764,0.10295358
0.3049833995,0.10295358
0.30678803499999996,0.10295358
0.3085926705,0.10295358
0.310397306,0.10295358
0.31220194149999997,0.10295358
0.314006577,0.10295358
0.3158112125,0.10295358
0.317615848,0.10295358
0.31942048349999996,0.10295358
0.321225119,0.10295358
0.3230297545,0.10295358
0.32483439,0.10295358
0.32663902549999996,0.10295358
0.328443661,0.10295358
0.3302482965,0.10295358
0.33205293199999997,0.10295358
0.3338575675,0.10295358
0.335662203,0.10295358
0.3374668385,0.10295358
0.33927147399999996,0.10295358
0.3410761095,0.10295358
0.342880745,0.10295358
0.34468538049999997,0.10295358
0.34649001599999996,0.10295358
0.3482946515,0.10295358
0.350099287,0.10295358
0.35190392249999997,0.10295358
0.353708558,0.10295358
0.3555131935,0.10295358
0.357317829,0.10295358
0.35912246449999996,0.10295358
