axial_position_m,T_gas_K,mach_number,dT_dx_K_per_m
0.21074,2060.2938948644146,2.55,-6193.690833240515
0.21331000000000003,2044.421060543425,2.575,-6158.419596496096
0.21588000000000002,2028.6396181384248,2.6,-6122.585451473889
0.21845000000000003,2012.9509713228492,2.625,-6086.22142656619
0.22102000000000002,1997.3564400058744,2.6500000000000004,-6049.35968155507
0.22359,1981.8572625596562,2.675,-6012.031512126327
0.22616000000000003,1966.4545980335454,2.7,-5974.267355450313
0.22873000000000002,1951.1495283526415,2.725,-5936.096796755795
0.23130000000000003,1935.9430604982208,2.75,-5897.548576822679
0.23387000000000002,1920.836128667773,2.7750000000000004,-5858.650600323861
0.23644,1905.8295964125562,2.8,-5819.429944948235
0.23901000000000003,1890.9242587507388,2.825,-5779.912871240522
0.24158000000000002,1876.12084425438,2.85,-5740.124833093141
0.24415000000000003,1861.42001710864,2.875,-5700.090488834423
0.24672000000000002,1846.8223791417709,2.9000000000000004,-5659.833712851803
0.24929,1832.328471824582,2.925,-5619.37760769797
0.25186000000000003,1817.9387782382034,2.95,-5578.744516627281
0.25443000000000005,1803.6537250091176,2.9750000000000005,-5558.386470461388
